property_id,price
711736da4f0e8282fc8c9e69,857973632
f32a3b542efba398907ec912,506637056
299a94a02e887c6ab1de59c7,408080224
ad844bdb1150508a4c6d57b8,691597440
78c17e6ceb87f7587364c873,390378464
22e8713e2051c88cdafe2364,462498720
79c5085c14068e492e402a26,983668352
205e9d987013859f391b27b5,956667264
36aa7d0cbfe40adf3c86a134,623778688
d54d787189cc8f014ae58aaa,562473600
fe2f1459eb0a380dc31e3a4e,527358688
ad663952ff2ba1953efdc460,467051840
b7320c35e90f33fbb1c28813,550071424
8f90134b8e68948cb18fced1,480498656
2dfeb06300828182d4109c43,510303456
3f5a0cbba1433e9b6588dd73,401554400
f952c40e24c9df4ab2d62017,690868928
462c7546b358b00e617ce012,603462144
e0df3391aeb8d3f4b00f418b,391867072
1e48878318d35476c3e87520,494942272
e3903705d5a48c6d9f828ab9,472075424
9e590ad7d22105456bebc767,580184576
d0fe3d393eee5c0cea5bb6e2,486148160
57b3791f2c5acffb0097f7c4,514334752
e11f9a5cf9d6ab0ffddd6096,689226816
9a3920f803b087c29b487cec,758405312
6cc0fe8ddc318f1bbad360c5,721662400
3e0c656b64d39ab38201a112,248550832
cd55abdb54bd56d54b11fad2,721662400
7cd39eb8de56700519d8f287,551418432
d762007a4ea5de370738e875,522292192
f4fc67d9b9c6078003f9af35,763851904
dc0a4632d7378c25be351760,788003008
530a3bae5a13291c69bb8474,467966240
32b678be83da2a07b37f3012,543751360
349768047d470d2fa6ff1930,917925504
e017c3311e2fdeb50a686547,934930496
bd0329ddd50f2dc4dafebd26,921938880
f6252e878aef5f8a641c3d6e,436421344
45ae8ffacfd00fb4a4f53d0f,979324352
d186e369ed884150e71906da,1083673472
7b9e6b7eb3a5db0443193fbd,714963648
1ddeeae13139b7c9ada353a3,426323424
a1ae6f9f5d02548c89b23904,649167808
dc298d37c5235e15b4cd68a3,451197792
f640753edfd8fb1a995f1de1,281521056
69a1f439de0f06e1143a0006,520276992
98f253233bfcd16533e2a448,919860096
ece6f8c652d4227370ef0fcf,976170368
599506739a6544839bd97b81,688061952
a12f49f4ac3c5bb0dc7d8d20,511435136
9da00f8ff8e19d26c1342274,725900288
cf5213877dfb4df98f0dc10f,479339456
84c7006b5a63add890a224e8,601378176
88aed38ca59c09e1a6202672,641511680
e6bda9370c80a5f7e5cb6b07,547930880
3b54ab53b6e3453e333a0939,377466016
e72ff7414cceec6b162df345,450735008
f2d4c1faeb7694370bc65ec2,503018944
e1ffd027cce28c44c0d2f80c,533360224
5c5039602efa36222e64108a,486750976
b50f2c871166ee1009416be6,661218432
5e7e36116dbc08932f5fcbf0,565374336
325ce336d3df17a078db5166,565091968
a26e967b288a1eb6d8e71d46,335387552
139331d23d9e3c40cf083a7d,745635328
1704b2d5f4a33401fb153608,421168128
ee70354146295365bf241d9c,382904960
fbb0a76f05908c118f7a3df6,326798272
2aeb794adc9892354aff7240,621986880
b0a32581cbb586f9710dc3e2,827990592
ad7f3aae29fa1e7ec900b563,704888704
1695225258263bd2f463b21e,736670976
f72fb486fae49fc1de1fdcfd,888683712
6b8f7074aed7ae7e6cfbb090,939619712
619dab52b321ab297a604185,991021888
b5bb9af24f9de68e91a1df76,1082636544
ac3d21f51637207d3e031c2d,627971136
2aac28d03c2110d871b5f274,489356224
9ef498b11563827597c82947,524736960
4f2ca698ff03df0c6386e48f,656097856
606df4826416ea0f146ddf99,507372544
9ff08a6ca1c63480c563442c,908293184
ec27554aa1c62314f4d46fc8,452134208
762374e94f17a8783a66d598,505437120
83ca3a41ca4b5337107c197e,668741760
c166a9293fa27e910e1fa9c1,632452224
57f8a1e37c4ffb1b8cbd342a,630104768
393d99ca47315ae98fe9e7c8,1138882048
9bef4aacc63605f2b2b62292,534954048
a266efa4e41df357ac4edda4,874550272
adfdb0eda9aa97f0d3005c4d,631117952
f05aee3e433cb036653b4375,652002240
2dfd1808bb95170a088deac6,756702016
dadf0a00434e8ceefb3e26af,675820352
4336ff9b2dc1d97ac8f9694a,589843392
eb14a5813f860bb74740da2b,428536672
3d580d0df1bf9dd124c282c9,482608512
49bb5311607e4c7600caa03b,439409504
78a39ae05ac53535ba0fad2c,601574272
936e18fcf06ca3c46eda7c8c,529956736
23f12add67accdc9ed40f59f,459529472
eb1b9e15dcb88964f79e6a4a,445898944
e2b7f984616fff25e3dd6a3f,793526464
b8e2b98548a234a245d7935c,627132160
79382c56606e701e44d55033,850096128
983874e637a1a5782f31089f,473034848
3da9de8f610e5c40401a5b78,491905920
cd69a049dd8a3822e228ebaf,677795584
604f1b5149f770a8f370fc75,383348864
0d24fc1c5deb78eb1a0caa51,592865664
583af1118e60e46c347ec593,680091200
13b181b46359620191e6e4c1,440562528
50d8333064f0560cbe549f89,531451776
d9000c1afed253d05de7819b,292588384
792ac070d1a314f585f09987,360145920
3e874c25176a3abb336b31ac,486720800
419ce7158ed62eb6897cf09e,486849568
b6b87c05c4238be76d94da2b,404144704
980d809e549333b475477bf9,529729760
a7df3d344010d5bb7dc70bf0,447192864
3d474c6a88ceb86e00f68b3a,399735744
be4bdb73add69f12f7aa6d06,539077440
fa5234ddf23dd0d9cbd3cac2,452047936
91a08f81b621333ac58c3845,552810688
702aaf395bc78986a008d70a,477858976
86b0c9c1277e9143ee765b43,418626688
9c2c22e70cffe6836f554f24,360095520
31f56b841b122b35615bae2c,481697216
41227dc9c9948a5f0688e426,343802272
781989d4b732f961f91bc3e4,323728096
cfed0221146f4d83d641e1aa,571759936
8ec491780efb2c27df8dc08b,539432704
8a5866428508658b4a2a4cb4,406625600
156dc81d6e14a71716aebcab,573848384
c24be8293c8f4080562ec0fa,202388208
7fa11c05ed1c123c1a457b1f,485130368
a63c36f6e7e7ce7c7e7fe457,637329664
f9bca38d3e08176649504e74,531220032
3d389130627ca7bade643f47,545489856
70314b0bd995a4b03c771ae7,448155040
a3c3c9fc04cf2e2a051a12e6,202388208
4cbe75a162b076c4c454dfe9,252982672
0c62d4d501a426cc8fde0c36,677404096
533363375cf2cbc50d86773c,632360576
21d0f28d5f30a64352e60ac4,250453056
471b5135fced50f7cb4197e2,549915584
1c7586fd8a1a38bbda9c92cb,475668832
a0f28aaedd12f3d0eee8c6ea,357804992
8923182b6dcc9f2d8be1ab53,466903136
67f694b29bfa494bd9d9cf44,552057472
b721a5846527d5338322c9d6,345973440
ed09fe201c9ab02a91779dcd,502428672
f49045b312d12268eefedcba,444827840
22ae194316f34d482bdf404b,202388208
4f450ba5de4766e5ecb8a4a5,500872224
235a2209cde8f8b0276c845a,564829952
f563f0899884de7f9bdab405,518219424
5b462279f602c5b67ada82ee,548118720
fa4af69aa064a4306cb110d0,548878208
a70d32ccaa78ae9417aa7e4f,202388208
77c9e5e3a6d965ede708cda6,538696576
5637f3d3278ea049333afff4,265211520
1b1c220eb91c9448b520b76a,577590976
f4a6ec71ad7790df9578324f,393060000
217e1715fdd5db76ce93cfe2,373501984
2cfa1397c901b4e940d9f673,252982672
44672de0d6d9d0cb3b4ae938,342450208
1c50477e5b3a67f3d8fec62c,458963008
0a2a67e8b310471b115c60bf,425498624
06220a42e68510eccb4d790d,498665120
611a3e1d63c6ce5ff8779243,331353728
1284d7ed08122731aa7c0461,468927200
d44eebc871d1fa6981c32ccb,422770496
43272151f217feab78190393,501776352
6bff92260afd556a98d3e3a5,569334400
00586a92b53f4a8f9f6b3022,642240640
745e7f6a83b55196f231466f,968568000
9c558e10e5bbf230f16968f6,669112896
1b425a31cbb73b713f291e19,794387520
076ccba20dac8bfcf184b8a8,642729664
c8fd8b729f4ac6270aff9c9d,468652768
52f026e670e9851b08c70542,643031168
00304df33a3c9a7e396ddd3a,779906368
ee27eba49457286b5ab76172,694154176
97b57932e5e20416bad6919e,758956416
e570c5f58a20fda42bfb535b,713770496
79acb227b5ea365414982957,629863040
d24258de8d2ca10186660a1c,633619264
8a8c202c069c20696c2de85a,438953024
40f301afabee5be092ba20ad,718835712
afa842858299a6ebee166e31,639362432
7641dcf512a05ca754930bed,546966464
8c9b472c55d4b99e44041de5,596660288
88b98c026b7650192034535f,767136384
9bdb1bc52a9ddfe92e6a948b,684362752
4abef5720fd889512ecff70a,670956288
58b139bc16fa2731e4b76f28,501776352
9ad9ac8728cfc2387285c24f,522777024
75fd5603c4de9678627f81d9,909645248
9f4a25a5550f016ef2370229,893467968
d4f4d0ed36ac9affd71f302f,625955968
51bf7bc1c19fcd42e71f2463,637134464
49ce19caa1325233d0de331e,696086912
5aa1667bc8db26bac1c72f5f,794866624
b43b36ea4f81bbfd4dc4d781,653195136
2a623b33f3cc1f54620b5233,615641984
8745eefb9e2761ff7eef558f,935763200
0e49eaa5cde9375b1f026820,551762176
f5acbf43add5776430d8d4a9,631965056
ca50f7143937a99accef865f,891209984
0e1bc8ba1953ec8c28e53b9e,556712192
980bafcd065c8e3d6cece127,623695104
c81133d5a58d7e8eebb10c8c,935344768
09656004f0a7f544580958fb,921938304
edd342f84fc90478e344ea1f,548643136
76974826c758eec5c255c5da,687594048
63b09e45c1b7dca181491030,627399936
89952b237fda041b09f0efa1,688370112
219164e1d9b14cabb9bbb8ab,766589376
ac8aa244c21a9b86de4ed599,921938304
92ba222e2dd63a4453a30637,516176000
bfaf8b7796c8c57bb5997be7,679629248
dd5a565f854eaef90976c5fc,757826944
f8ccd21343b112d8f9e7123c,788247424
a90991f865ac81cdb3de201f,612122176
fc57fa9bbc16d1b8106c2c70,804917760
9ee3218bc61636cf0d7f8107,712948480
c00592c7c0c3a863a1bab9c3,622933248
f0aa18bf86a36daeb59946e8,742738944
e186499af986f1959f729b9b,610858880
18420ed4661539a2d72ff400,555927936
957731b9940c9131d92a22fa,932922368
9172caeeaf6498737fa0c6dd,790407744
c798ea36d2e4a8119723eae7,823608064
eb963f082209fc077aa72bc9,923051712
07b7ba964a8e30dc16d66443,894526656
7fe364ae771a7689d2fa5584,820286720
c59e06a2ed37fd750cf39976,1079006848
ce03d8ae43a426e074ed35f5,886532544
b76c45ccae25a06dd5fc432e,772847744
f855725acc115bbbf03bacec,862098048
b0b0db3bbe07839bc2b600fe,1005949312
cfc8dcf337e020b875ef1572,1037675648
390107256faa08574d7231d2,777412864
fb10f3b45e865b4626f65ddf,663855488
75f167e2273fbecb2c81ac0e,687284352
a7b15424d7c025d885636a72,808493632
f9c11e980254045d7478f273,971662784
e0b13f6dc213d05133252d15,863622976
c12f362b9060344ad044cfb7,892424256
f872f224d2af413cd104f24d,746381056
092045750c36a8945c526a12,473308448
5ef33cf17d4b45277edf35a1,506514976
fc64387d7c3c91a6e6e876ab,591091136
c1168159d4e2fffdd5662757,645410304
cb604e3a56cc847189462004,633951616
9e95710c61a4706e21cf70b3,525802720
ab37f67a3afa274e719ecbd8,645410304
970cb360eb64128037be7e23,595591488
e42fc32db529e088f15cec8b,867197376
8925028d6e7a6cfce9967779,511317824
759e76e38d84a4188dff5446,680322496
83a376df2024c4c9fbf2a0ca,408313120
a8bb80d99280e332084b3950,378212608
c16ab4a11cf67a39fec6f049,506841504
9cd1127b1bc10db6b8ce5d4b,1087305216
ddfa979b1d7cdea1d7dd0a86,194650352
d78f7a1592c0779093150ddc,548180032
97ce3e0ef38ad12f7fa8c4d0,410424160
5c789f2834a1a69aede6316c,302764320
c29ec380fc7295a9a770a74b,354142112
5987f6171a2bcb37062ccc94,694460160
1e91de6194769980800b4de8,784694080
0a0f206f04bfb10c137388d3,1027512192
34dd15023216e187daaf5a07,788003008
33d2d1db291a13affdc209bf,383880224
6fa5e5160d7c2bed824bc0d0,405035232
8c04aa7506b8c80c1bac23f5,789406336
e5d445e39104d9ee6b244822,631052160
2ca6b3016a89139ec7590f9a,783272576
e567e9e5862b13f0085505d4,528507488
edd1c4fdbef4e6beafbd39b8,267226816
039a9029c4341b1528ca6b46,414327808
fa1533051ea4145f7f710ed9,263859488
9c99a85c5dd878568582dd9f,504251296
9ec426691c80918203394ee1,437497344
66f58d9d1e1eb7e81cab24a2,631117952
0d0f8ce05ebe99dd3bb7b23b,532996928
6a65986cecddc5c47fbddb9e,533235200
a82fc744f537ddc6fbd16883,532820384
d4c40178c19d6cb2fcc88e48,475756768
4034cb3cb77e9cb39cc98fc5,434160832
41ae9d3d280d4eebe510606a,517266624
4aaf6763c105ddf2a6eddbfe,391867072
633a7038a23ffaf4b3f7896d,891418560
2a531aa9576c5f91891cc8a9,778861696
85d58cf85a179e167428ffa5,659335232
42f05e5d4862d653efda75c0,657983168
256a46a6d45d168169f63aab,516176000
4b0fba692104472b36c38c3d,628510976
253c85b226a15d0ec2fbbff4,713784832
b0bb2299d5f456f800993a11,588749504
47fe78f6299f757b231be10e,836788928
4d09ece928ffac7e7d270bd8,505754240
fc762d2d172737cabbdfcc75,625700032
2809252a96f47776d12021af,673591808
29eb473852b36dcfbda0c702,673591808
231c050bebe12f568ef92afc,367854560
acaf9e18bbc7295633d92e01,749896640
860435300909449c0443c10e,686235264
f967ad5e086f485c27f09990,861002432
678927546243e932b48d6058,1068400768
c537ea2620b8c3a3f013c0b9,1069933248
10037227b2a24d9a72ced322,728656576
1b4b3662ca18e731acc18928,1016274688
e6717956eeaadb3e95840256,1063406016
ccc4457f68fcc1a416e3acf3,631627136
94d91969cc4b9aa1e856d801,634142656
2cc821cd7b5fa82b27308f87,381250208
f05b3779581ac0015f29571f,559446528
dfe09a5f848e8e819c361ac9,394717632
ba87ed2a657b0b042a05460e,473269568
f967aa89a4440cc1c44bdc54,473593024
81fc8d666c8735e1095d0d4a,883664896
fd8b9540f1e9da778d566d25,487912960
70baafa9789d2fcf1bc212bb,644201792
4911f8879e5bc9c27ac13bb1,248550832
ce53f3477814fdea2889cd2c,584299392
62f022e19ce6608919eab5f9,333992864
55657bb933aa2ea3083e0b90,374086112
808dd470aed6064f02aa5103,281521056
39bc028f3b42d9ea48808ad0,380586656
c0c01ecbb9189d77098659b8,298056480
57c68d470f6248d00b6719e4,503816128
26c66cf2f43bea00e6387326,928078080
b5f0dfbd34392f6855bb4b52,554721088
25202264e18928158b89278b,788811648
e93abbb49b24717d3a0767e8,646132544
906e1f2e1bc5cd51a55b0266,641913984
eef1d35ffd08dd161a36a2d1,1026732160
35e0cac576415a4e61acec80,956667264
53ebe061b85f046ed12ee9c5,642295360
059d77736dc72013de7767f1,736168512
17d7986a62e0b066e4e5530e,381132640
8236c798dbffb3db51d5d744,263621216
587e67078115103d184970be,336472352
7569fb4aaa9a52d6a525e3b0,336472352
db122cadb7a9c33f420fe246,336472352
e852246b7661d30dd2e1f0ab,336472352
f04eb16931448e87aec205fd,472741696
90e858d3740d4aec0fa21c12,425193472
65647ca6e47eb2b9ba20058d,640000320
d0792d22549d1b3f63baf3ad,516482112
76c4045b5dad9a8226e9244a,619063168
fac4f0bee67523194fd4312f,505437120
ba89ed56d156579ce288dbcc,477932160
adce397b6d1473b9b6d02865,569414272
f1a924badef699637ea8fcc2,429945920
3bdce823d3b96e8f0170d96d,655947264
439004dc23f97a878ebf371a,627971136
192e05cd731950f91fef1d83,868581760
5110c49047db23ac3aa4ace4,486155168
f4f7bd9d03eecf35e9f37619,593099584
141dfd80a005f7b32bf70375,683865600
08513fe1cddb2cad74874a59,474900000
6b23aa3ca5edd20134811cea,384628288
0fcab263453a9f196468e552,755003520
127e08fa99afcaa339eff684,621980800
d2c46ef63db73ba3cb7e32a1,739953792
7c50c93bc9e8846345892c12,688370112
63698398738ebc7ccebac817,819250304
417e974a3f0d97e502e49800,929216128
6483f2fcdfbd26c621a527fb,1073300480
3b739666f401ca6b2135652c,814813696
1b750e6e2e92e8222482cb46,906394496
dd34882ac55c57480663f7ec,503816128
026c6384ceba017c5f2cd66e,605656704
3f4272a3a4b14ce152fc3abb,402679008
5cccf025fcc0a7d9ea01b170,492350880
c8d179013c5bb6379693ef03,510359072
8c258d10ce32150f5fe5b712,660885888
eeb6fa8f820ec63aa0aaa303,641913984
ec8b305ddc2bc211a8a05d0c,317231648
5a84e6d2ab8db0fc60775d03,405273536
015d17895f32e2a8b616ca1b,569911168
6fa35f1af6d51d341a3165ae,454540832
17821a9cb766b0f3ecf24e83,263859488
23141c17df584746755dc508,408657440
00076c8f390d5dcccc133309,760705728
25488b1c8fedde6250b413ba,250453056
5ba6b4953759b45cb83512c7,970026304
8ea02baab0c59eac6584f62d,793454016
b5c34f90096fc88b8ca758f2,971737664
35bc25d0f9de2ed4f714fc8c,671812544
8b0e1911b8ab8028409dc9fe,854966016
2ba1672e49c023258d262d1d,391582912
2d778563921376962d126cbb,453645376
bfe7c873b2fbad871327994a,549703360
72d0f19409c85dbe32cf6ec4,875584320
d406baf5cc9b4473ae9b8426,375945408
070912b7e5fb205918c1f4a3,328916896
659abd72d12756ba0670f466,422825856
7a464b948b65544159cd0db0,595837056
e89774d061d50c83b409a071,408737696
fd6b2efe5da2c35058333bbf,775200832
4577c1623c8407e95e893e63,559456000
21adc839dec9e8efb128abf1,382904960
aa843a050ebe8e4b3a04e9ef,935941120
0252fcaf7bcde09274d34be5,917925504
46d77c92811f0c87d2d4907d,778979904
a8c662f906075eedb098ae5d,563990656
b8b46931b93b7750e0d1ada3,585625664
efde559422ec1dcc55abc686,672579776
339bc881458ca34bdcb771da,906637184
d7ad6527cae719481f849927,790056000
df3abaff81c430b4ba85d4a3,903482368
bfd2f20a7bfb0d865d7f7193,1082636544
fa3ee96e6b6ffdfd00aa335e,977708672
163228979751798ded8c3fcb,498536192
3578144f12e13e98e8cb2480,469928480
7136cad475a0480044707984,620670912
93f5694b4854068f42ffe55b,534002592
51608bf64739db05c47a3bc8,649134272
6a01b6d09d516d67f4a2fb43,380528288
5f26f33bd89fa7563ac6873f,364358912
aba54b001154ad881dfeea6c,491388640
b2eb63e5da917ce649a72142,450560160
1427aec89ee9564b95e93cd4,566544832
a0087db5e9e2cdd6073021a7,360095520
4396f94f7f3c403c43d3ede9,807296000
aa703cc78a1ce659901e711b,486512672
0dd1bb83f0f18af30da139f4,546977088
37efd3e2a5b6567957c62081,614757696
ea47ad6335e74dea06228b16,489518944
8a975117ab302b77ac057823,649925056
ca5949c4bcf0b63e5d1be784,424797760
e9f3f41366d5d784c2928937,636508096
7a9c505db21b777203d34bf6,491864608
238cf9f99c4b01777a97f82d,475832672
385fcde12021f4bbae6ac2fa,297795200
d9eaec557a7a6674565db1ac,643634304
30b0c440c0bc8c6005855ff8,741385984
09feba43c0b8f3560fe09be8,952522048
2547bcc87b618d3d7e22dc21,672580224
1240a616080d6ba5459335a5,730933888
7cbc8fca4f84908ed4e7192a,898913664
151a16e94d538a7a6d658ee0,711596416
a8ecaa9120c6da21229cf145,912655936
3ca34fa833e6ba10cb4b1944,685500736
dca2e851b82c512f01611ade,709100800
3747996611a842c452865a9c,795507072
3528df61a44a9895248336c9,252485568
398a67970cee5dc873d71bbc,791777408
1ba2c2eedb352ef9bb59c638,943083264
f6f4a467f40bace72ecff598,679136512
b2af9047dbf58867ed0c42af,853657728
012b8d616667a6dcece0dfaf,837901376
0b117f10e699f10f97a7e7c6,720323840
8d5192b6208902ddf4804839,1033256448
b86cad78da7bf06b5ac39f99,921228800
4cc8c95dee29e43463a8dfd9,434424064
76846ed8b7ab36821b848f2f,597347008
5428bf7f37a94ce9fb2dd435,489022208
b22c39c3df7d8e32cec2ba43,332020288
44f5380847c175a42becfcdb,957229632
fae53fba5d405b2e6a3abf01,279736640
3b52bd5eee5ef8e3871dcb3d,1059377536
21eef7da02b0f2a2fd987135,493924768
1dd6b0ade195edae38a4a20a,378212608
f359afc7bb50cf6a61ac63d6,355955872
b0de107a8cfad95f09876eb2,866663424
2e8c76f4ed59cd3924f7136d,793423232
06a2efde5244f7d653ddfb8e,473363360
f72e2f6cfbd32d97bbff3ac5,727774272
9705748d2bb061678a80826c,1067615488
9620068cef0622c404e15960,546578112
cf2e8824527989d3cd29c058,392627136
6e606a7c8bc632ba0ba37184,466511072
63fa384ea296390350f23d7f,520633888
4d3f5e7ecf4d361d7eb55f5e,463127808
e31a209077a3e47712588730,458009184
5f18524e839c2987594a11a9,516461472
def06f49a0b8230ab613db94,617469760
faa72370e4c7718964930805,617469760
983503bb75d84c410d1c5d3e,768798464
30f381306494ebaa760b990c,784662528
5e72dbafa642e4f416e6f01a,682759872
3d5ece38670c1c96df4cfff8,784662528
1bd6861d451d128c8bdb72e4,749896640
072a6f084d31a5a4be4060dc,883361664
4d8deb43d663fb079262708f,811617088
f00b8eac1812a500d7a732ff,852391552
77a62d5e2c89da24f66a2118,727647616
961886897eda4b0ce54d1d82,934937536
6f6c83ff891e43b7c84728e0,1049343360
ca8c85e8100f64416146368e,815924288
24297f4a3e14c24c941e7720,1010965056
98d7f0935f021acf313630a5,871472384
a362533eea6c235049bf3359,736670976
2ddda0ae748b38a6258f660c,1036440320
b18107a422b9eb6da9fb692f,819456064
11cd643195dbe5dd4567b62a,882694528
c9ee7f0666429c0c15c37499,420779136
c386d1ac4fa8dcec4cbf9788,534580704
21e0bc9789139640ea33ed09,487928384
cacb91ac1b835d62422b8a8e,866734272
bc41e69def6bc7490800c4a4,481062944
7a13669d2d7ed2e50b80b4d8,409859648
08dbbd8d672fd09463c061a5,189333072
cb93b0d5e9a26628b0462b14,773163840
d6a43f209f810455fa41dfd6,564750592
ed5dfe95f82f4c087af07045,595809792
02060d2f56e979a61427f806,580172416
88ffa9f0bc3f6c9f2e589a75,696387008
b48093abeaa178d1f7fbd83b,662325248
b42734770dacb7e580a6d742,580846336
d3aa845e96d22f31a3656aa1,446846080
becc3ae7a71d597bcb16d261,741631616
8dcfc24742ba669335a2d65f,730114304
45e2411d38589a2d85774c5f,741631616
9761b0f43949eb5307472ba2,650380672
e07035cb49625760c7da85d1,482205344
f88bb9c5a471504c13d3616c,461117728
4bb5265c6e63449e5fbaa270,778219008
ac73b8700744cb7835f328cd,603039104
a632ececd6a023aae8a7b730,465996768
858288683063dea9d5c57420,429032960
d04f549fdf8f34bab19a171c,235144368
6ed5fa8f114431d158d35f43,507548064
f849dfccaa8163d24ed935e2,680904832
bfde6e7200fc27e6e6f1497e,600014016
59c11d3de7153d2605cc2273,687502720
33ddf4e1ed8c864e9db16887,503749056
00f5ba660a4fcf6ddb96220a,460027808
a13004b87c6d7e7bf6b75730,445556544
eebc02ff14b6d270746ca055,730114304
65ba6e178f3565a84c6ff973,790586048
a57f40f00f80abc7450aaf9b,649318720
df37b916acdce817865197ae,641747712
b5c074ee2e2538aeca099fc4,705459584
004c9da9ef1b3b5e309e475a,587015552
c5b47ac5c4b7476d50bd56ec,571875136
778ec765417db9ee48d697de,441448320
b287339babba162e290d0fb0,459628384
4d35e00e86a9d508d82ea90a,492112576
0dc2a023fb6c5e0b92d86ae2,639709248
5787d7c671378e596edfb58c,728861632
8595b5517cb3f1ff8094d67c,678017024
f4d53276bdb5899c6f059c67,589997248
9562ef63320854bc6f94b5a4,493377888
c04e72fb6244d9a9b28322b8,766562304
3d141576443a97b0202c9672,977816192
7caa4bad394586a46dfad854,762066880
8420bb74fadc0c8853cda025,422144160
b274adb68a37458cc5181fe2,608263360
8561bc940a91f029147430f1,694460160
258a968e403e747af5693a3a,974229824
0de34892fee879f449facb19,544104000
9634cfebe7e6b095f0065ee7,578233344
1f3544c9f47bc00fcdf59d74,422699168
e3077f6e47d130106e7165c9,438616448
f0ce47907c3c30b6b5e990b1,694993408
1432cf7de2beb14fc7603ae7,821145088
60f0df18cb4324ce5f4bf650,450818496
7c1dc421f5a689aea5babe4c,408640800
020dfae44183c65b708727c7,492350880
92a9c07259efc617e7d58f9c,547505024
18531c57f6dca78763d360bf,544288576
dacd62440872b6e94ea56fab,318613824
b607bd072e8293d6594f3829,511964352
eb86c1da60250e5559fc3cfe,543407936
fae649fc7256b9a3ec036583,622430400
b7fa81aa571906a93e9b6cba,764802752
0823be832fff81b3f1291859,354314720
fca3a0fe5db369235960d285,492350880
496fd5c93b2a578d970ed55f,319397280
9c63c6c27c74c03f071385e2,691359104
6ebe90f7140b738b3696f086,585092544
7110d6374f3fc282e4f4bdb0,263859488
d33994c75d98941acffeeb90,872504960
b8e8d84450f5e0bc8a721c94,755030912
cba57e3b393b3e392c7431fb,719074048
fc2ceba651bc629e7f690849,726191296
857761b5fc5c7d101cb765b6,567762944
55f67dd7302b68477e803399,502769536
19f538269846412f3e150a4a,759784960
75e0fa8e5c83c49d3a0dea48,1091127680
fcdbfb9e15352cf210cce7cd,869088960
c2b91ce4b1bc8c576a0ce1c8,821127680
73eaff92528288fdbcd61e2a,1007445760
f6544a1c169aafe6c8142907,780402240
cba9aead5bad82b31da51e6e,873674752
b239bdcbfae846bf74791728,687987776
3b823e81c5378ee3c977e863,512524544
1b4db5fcd1f92d3aadd5c28f,568584960
b50a6b85399ea2c6b5c33405,619945856
1e6176a558f301d81bb050f8,888516224
8bcc1b035ea93a5192256b37,638088064
71a3f0980cdfea0ebb869935,416262944
8cd0345dfac13ab380240b0d,512524544
e66b2c71519ef8756db69b97,412411168
c843044c1fb30819300448d9,423649664
4ae10e7fec364242c88e511b,644301376
c9e92b994e48df83dcf9976b,941631872
27f41f09ccf8d182c79cd48a,1057145728
d8a7c0b01bb545c414e12a23,982428864
f3e2fddf1dbb400788a5517d,643638912
89a066b7d6a31dd066fa0d32,516176000
c245bfa6587eeb55227c8a4d,275546912
500d7c5346ca11ba934e7ca5,688741888
536fa59adc007df763949045,816378944
223813dc0188fc229b63e8f3,848769920
7c972ecb7b90537b1da0deba,204403440
98d8411005ac05d77cb12516,672862016
d12c08cf48be75014a149873,887206272
955544a0bc2eff312e965c2e,888292224
20488db7a62f765ac8da0a2c,494449824
3f370094239ab6fc817e9ec0,878783232
ff54bb34225682d25c551178,887206272
d0c7294b2184d0b4d0e2fa07,878783232
104e960974eee31e7e0eac6b,779428032
0d477acd9c95e9ec63839a53,603039104
6d255e0026d70dd44229a2f7,804510528
926cdc0242544bbc850520ff,223609072
e75a05dc0018f29517948ea1,392411616
dc40c56571cbee9c2b7770f0,615472768
2f76a2b53e091df35a125b13,319260256
a4a49182c79c72854732594a,605204096
50287f73d47b4cc4c2e1840f,932783296
5efca36c25884a2822bb7a81,535790848
4347bf26ecd61ebc7a16b4a3,712948480
7c979648ab3729b2c0cd2106,828032512
f40acdcf5cb9925c09c9df7a,585581056
6ff3eaf8b5a2f16efddde1cc,555953920
d35596846155e74d1a637d7c,510674176
a389a1ca097a820fd9af9d15,649167808
ef450748c440c4958e5db54d,679904896
02779b92b2f9bafde0c75c11,590454656
77e5e0b64140fa00b0227a3b,445806688
eb55b0778607da932c3b311f,679904896
9fa391febd5d0a8e4c6ecb8f,383781088
6270356f1cc3dff186d0ff4e,749490176
ea7d5c601c3f8c86ca8f15e1,533847744
072efeafd082025bbc5a25e5,486148160
d8bb6151d30573c7595ee7c0,664095040
f26c43f2304c8c694c818a9b,408640800
14ea4a7c57d830eba13638b1,836198592
c1ac42dad98d2f23dcbf140d,611197440
aa6af44635b5d51da4b02059,712948480
291a4ea1a695347e1901bd4b,755207424
024d2e34a561efaf4811c17a,895483136
e5a40a555d11d4429b9675c3,727233216
3a10398b72905bd710ffe9e1,641913984
340d1313fc2dc8e5b6918262,503816128
699bf5460c63a4d0e4542ade,1036573248
e98bb3a89bcec8650e33e730,361872416
5de86bddd492f76596b17a0d,971802816
95dae083200a9e43a5aaf210,1122988672
23fe512fcb21a0b84781a318,351847072
a9dd62f527cb0dbfa51aeb7f,380512960
8964dbb5b0cbfe509613a63f,626799616
f75009356c700f7da7106cc7,491624960
6f502f363fb55811478e3b88,479403232
a48f29071cf207b27ddb03da,667370432
b46bbf66cc82a4345c5da177,609164672
a460aea3370926825b0dbc13,788102336
7a21a8d99a85171334695004,651359168
279f6f594d3f8ca8e8a5e2d5,1069413184
bc3c509022e3f6104cba5203,1073368192
